time [s/256],breathing_rate [rpm](/api/datatype/33/),minute_ventilation [mL/min](/api/datatype/36/),sleep_position [NA](/api/datatype/270/),activity [g](/api/datatype/49/),heart_rate [bpm](/api/datatype/19/),cadence [spm](/api/datatype/53/)
448179970304,2,0.0,,0.0,73,0
448179970560,2,0.0,,0.0,73,0
448179970816,2,0.0,,0.0,73,0
448179971072,2,0.0,,0.0,73,0
448179971328,2,0.0,,0.0,74,0
448179971584,2,0.0,,0.0,75,0
448179971840,2,0.0,,0.0,75,0
448179972096,2,0.0,,0.0,75,0
448179972352,2,0.0,,0.0,76,0
448179972608,2,0.0,,0.0,76,0
448179972864,2,0.0,,0.0,77,0
448179973120,2,0.0,,0.0,78,0
448179973376,2,0.0,,0.015625,78,0
448179973632,2,0.0,,0.0,79,0
448179973888,2,0.0,,0.015625,79,0
448179974144,2,0.0,,0.0,80,0
448179974400,2,0.0,,0.0,79,0
448179974656,2,0.0,,0.015625,78,0
448179974912,2,0.0,,0.0,77,0
448179975168,2,0.0,,0.0,76,0
448179975424,2,0.0,,0.0,76,0
448179975680,2,0.0,,0.0,75,0
448179975936,2,0.0,,0.0,74,0
448179976192,2,0.0,,0.0,74,0
448179976448,2,0.0,,0.0,73,0
448179976704,2,0.0,,0.0,73,0
448179976960,2,0.0,,0.0,73,0
448179977216,2,0.0,,0.0,72,0
448179977472,2,0.0,,0.0,71,0
448179977728,2,0.0,,0.0,71,0
448179977984,2,0.0,,0.0,71,0
448179978240,2,0.0,,0.0,71,0
448179978496,2,0.0,,0.0,71,0
448179978752,2,0.0,,0.0,71,0
448179979008,2,0.0,,0.0,72,0
448179979264,2,0.0,,0.0,72,0
448179979520,2,0.0,,0.0,72,0
448179979776,2,0.0,,0.0,73,0
448179980032,2,0.0,,0.0,72,0
448179980288,2,0.0,,0.0,72,0
448179980544,2,0.0,,0.0,72,0
448179980800,2,0.0,,0.0,72,0
448179981056,2,0.0,,0.0,72,0
448179981312,2,0.0,,0.0,72,0
448179981568,2,0.0,,0.0,72,0
448179981824,2,0.0,,0.0,73,0
448179982080,2,0.0,,0.0,73,0
448179982336,2,0.0,,0.0,74,0
448179982592,2,0.0,,0.0,74,0
448179982848,2,0.0,,0.0,74,0
448179983104,2,0.0,,0.0,74,0
448179983360,2,0.0,,0.0,74,0
448179983616,2,0.0,,0.0,74,0
448179983872,2,0.0,,0.0,73,0
448179984128,2,0.0,,0.0,73,0
448179984384,2,0.0,,0.0,74,0
448179984640,2,0.0,,0.0,75,0
448179984896,2,0.0,,0.015625,75,0
448179985152,2,0.0,,0.03125,76,0
448179985408,2,0.0,,0.015625,76,0
448179985664,2,0.0,,0.0703125,76,0
448179985920,2,0.0,,0.078125,75,0
448179986176,2,0.0,,0.125,75,0
448179986432,2,0.0,,0.03515625,75,0
448179986688,2,0.0,,0.07421875,76,0
448179986944,2,0.0,,0.0703125,76,0
448179987200,2,0.0,,0.02734375,77,0
448179987456,2,0.0,,0.03515625,77,0
448179987712,2,0.0,,0.01953125,77,0
448179987968,2,0.0,,0.0,78,0
448179988224,2,0.0,,0.015625,80,0
448179988480,2,0.0,,0.0,82,0
448179988736,2,0.0,,0.015625,83,0
448179988992,2,0.0,,0.0,86,0
448179989248,2,0.0,,0.01953125,87,0
448179989504,2,0.0,,0.04296875,87,0
448179989760,2,0.0,,0.0625,88,0
448179990016,2,0.0,,0.03515625,88,0
448179990272,2,0.0,,0.08203125,91,0
448179990528,2,0.0,,0.02734375,89,0
448179990784,2,0.0,,0.015625,87,0
448179991040,2,0.0,,0.015625,87,0
448179991296,2,0.0,,0.0,86,0
448179991552,2,0.0,,0.0,86,0
448179991808,2,0.0,,0.0,85,0
448179992064,2,0.0,,0.0,84,0
448179992320,2,0.0,,0.0,83,0
448179992576,2,0.0,,0.0,82,0
448179992832,2,0.0,,0.015625,79,0
448179993088,2,0.0,,0.03515625,77,0
448179993344,2,0.0,,0.12890625,77,0
448179993600,2,0.0,,0.0234375,80,0
448179993856,2,0.0,,0.0,79,0
448179994112,2,0.0,,0.015625,77,0
448179994368,2,0.0,,0.015625,76,0
448179994624,2,0.0,,0.01953125,75,0
448179994880,2,0.0,,0.0,75,0
448179995136,2,0.0,,0.046875,74,0
448179995392,2,0.0,,0.109375,74,0
448179995648,2,0.0,,0.1484375,75,0
448179995904,2,0.0,,0.1171875,75,0
448179996160,2,0.0,,0.015625,75,0
448179996416,2,0.0,,0.19921875,74,0
448179996672,2,0.0,,0.08984375,74,0
448179996928,2,0.0,,0.12109375,76,0
448179997184,2,0.0,,0.015625,76,0
448179997440,2,0.0,,0.0,76,0
448179997696,2,0.0,,0.0,76,0
448179997952,2,0.0,,0.015625,75,0
448179998208,2,0.0,,0.0,77,0
448179998464,2,0.0,,0.0,77,0
448179998720,2,0.0,,0.0,77,0
448179998976,2,0.0,,0.03515625,78,0
448179999232,2,0.0,,0.1875,80,0
448179999488,2,0.0,,0.0859375,80,0
448179999744,2,0.0,,0.2265625,83,0
448180000000,2,0.0,,0.2265625,84,0
448180000256,2,0.0,,0.23828125,84,0
448180000512,2,0.0,,0.12109375,84,0
448180000768,2,0.0,,0.02734375,87,0
448180001024,2,0.0,,0.04296875,87,0
448180001280,2,0.0,,0.01953125,87,0
448180001536,2,0.0,,0.12109375,87,0
448180001792,2,0.0,,0.046875,88,0
448180002048,2,0.0,,0.09375,88,0
448180002304,2,0.0,,0.14453125,89,0
448180002560,2,0.0,,0.046875,92,0
448180002816,2,0.0,,0.02734375,89,0
448180003072,2,0.0,,0.0234375,86,0
448180003328,2,0.0,,0.07421875,86,0
448180003584,2,0.0,,0.171875,85,0
448180003840,2,0.0,,0.23828125,83,0
448180004096,2,0.0,,0.24609375,81,0
448180004352,2,0.0,,0.171875,81,0
448180004608,2,0.0,,0.234375,81,0
448180004864,2,0.0,,0.0859375,81,0
448180005120,2,0.0,,0.01953125,80,0
448180005376,2,0.0,,0.078125,78,0
448180005632,2,0.0,,0.03125,78,0
448180005888,2,0.0,,0.015625,77,0
448180006144,2,0.0,,0.01953125,75,0
448180006400,2,0.0,,0.015625,75,0
448180006656,2,0.0,,0.07421875,73,0
448180006912,2,0.0,,0.09765625,75,0
448180007168,2,0.0,,0.0234375,76,0
448180007424,2,0.0,,0.015625,76,0
448180007680,2,0.0,,0.01953125,76,0
448180007936,2,0.0,,0.0234375,77,0
448180008192,2,0.0,,0.171875,78,0
448180008448,2,0.0,,0.29296875,78,0
448180008704,2,0.0,,0.296875,80,0
448180008960,2,0.0,,0.19140625,80,0
448180009216,2,0.0,,0.24609375,81,0
448180009472,2,0.0,,0.1875,80,0
448180009728,2,0.0,,0.1171875,82,0
448180009984,2,0.0,,0.15234375,85,0
448180010240,2,0.0,,0.2265625,85,0
448180010496,2,0.0,,0.125,85,40
448180010752,2,0.0,,0.08984375,84,54
448180011008,2,0.0,,0.015625,86,32
448180011264,2,0.0,,0.10546875,84,0
448180011520,2,0.0,,0.17578125,84,0
448180011776,2,0.0,,0.1796875,85,0
448180012032,2,0.0,,0.16015625,83,42
448180012288,2,0.0,,0.13671875,83,51
448180012544,2,0.0,,0.1796875,82,43
448180012800,2,0.0,,0.046875,82,0
448180013056,2,0.0,,0.015625,82,0
448180013312,2,0.0,,0.01953125,82,0
448180013568,2,0.0,,0.03515625,83,0
448180013824,2,0.0,,0.07421875,83,0
448180014080,2,0.0,,0.0390625,80,0
448180014336,2,0.0,,0.1171875,80,0
448180014592,2,0.0,,0.0703125,80,0
448180014848,2,0.0,,0.03515625,80,0
448180015104,2,0.0,,0.02734375,80,0
448180015360,2,0.0,,0.0,79,0
448180015616,2,0.0,,0.0,79,0
448180015872,2,0.0,,0.015625,78,0
448180016128,2,0.0,,0.0,78,0
448180016384,2,0.0,,0.01953125,78,0
448180016640,2,0.0,,0.015625,77,0
448180016896,2,0.0,,0.03515625,77,0
448180017152,2,0.0,,0.01953125,76,0
448180017408,2,0.0,,0.01953125,75,0
448180017664,2,0.0,,0.03125,75,0
448180017920,2,0.0,,0.21875,75,0
448180018176,2,0.0,,0.16015625,75,0
448180018432,2,0.0,,0.2421875,73,0
448180018688,2,0.0,,0.1875,73,0
448180018944,2,0.0,,0.12109375,73,0
448180019200,2,0.0,,0.0859375,71,0
448180019456,2,0.0,,0.1171875,71,0
448180019712,2,0.0,,0.109375,71,0
448180019968,2,0.0,,0.1015625,71,0
448180020224,2,0.0,,0.09765625,70,0
448180020480,2,0.0,,0.25,66,0
448180020736,2,0.0,,0.09375,66,0
448180020992,2,0.0,,0.109375,63,0
448180021248,2,0.0,,0.078125,63,0
448180021504,2,0.0,,0.12890625,65,0
448180021760,2,0.0,,0.08984375,65,0
448180022016,2,0.0,,0.171875,65,0
448180022272,2,0.0,,0.1640625,62,0
448180022528,2,0.0,,0.1875,64,0
448180022784,2,0.0,,0.109375,64,0
448180023040,2,0.0,,0.125,63,0
448180023296,2,0.0,,0.13671875,63,0
448180023552,2,0.0,,0.07421875,66,0
448180023808,2,0.0,,0.1328125,67,0
448180024064,2,0.0,,0.078125,67,0
448180024320,2,0.0,,0.109375,62,0
448180024576,2,0.0,,0.07421875,62,0
448180024832,2,0.0,,0.10546875,66,0
448180025088,2,0.0,,0.265625,70,0
448180025344,2,0.0,,0.1640625,72,0
448180025600,2,0.0,,0.109375,73,0
448180025856,2,0.0,,0.171875,73,0
448180026112,2,0.0,,0.171875,73,0
448180026368,2,0.0,2.0,0.57421875,73,0
448180026624,2,0.0,,0.3125,77,0
448180026880,2,0.0,,0.296875,76,0
448180027136,2,0.0,,0.16796875,75,0
448180027392,2,0.0,,0.19921875,75,0
448180027648,2,0.0,,0.171875,74,0
448180027904,2,0.0,,0.1484375,72,0
448180028160,2,0.0,,0.140625,74,0
448180028416,2,0.0,,0.1953125,74,0
448180028672,2,0.0,5.0,0.25,79,0
448180028928,2,0.0,,0.0625,79,0
448180029184,2,0.0,,0.08984375,73,0
448180029440,2,0.0,,0.015625,73,0
448180029696,2,0.0,,0.015625,74,0
448180029952,2,0.0,,0.03515625,72,0
448180030208,2,0.0,,0.1953125,72,0
448180030464,2,0.0,,0.1484375,72,0
448180030720,2,0.0,,0.19140625,72,0
448180030976,2,0.0,,0.15234375,72,0
448180031232,2,0.0,,0.15625,72,0
448180031488,2,0.0,,0.18359375,72,0
448180031744,2,0.0,,0.16796875,73,0
448180032000,2,0.0,,0.08203125,73,0
448180032256,2,0.0,,0.09375,73,0
448180032512,2,0.0,,0.08203125,74,0
448180032768,2,0.0,,0.078125,74,0
448180033024,2,0.0,,0.03515625,73,0
448180033280,2,0.0,,0.015625,73,0
448180033536,2,0.0,,0.0234375,75,0
448180033792,2,0.0,,0.015625,75,0
448180034048,2,0.0,,0.0,74,0
448180034304,2,0.0,,0.0,74,0
448180034560,2,0.0,,0.0,73,0
448180034816,2,0.0,,0.0,74,0
448180035072,2,0.0,,0.0,72,0
448180035328,2,0.0,,0.01953125,73,0
448180035584,2,0.0,,0.03125,72,0
448180035840,2,0.0,,0.0,72,0
448180036096,2,0.0,,0.0,72,0
448180036352,2,0.0,,0.0,71,0
448180036608,2,0.0,,0.0,71,0
448180036864,2,0.0,,0.015625,71,0
448180037120,2,0.0,,0.4296875,71,0
448180037376,2,0.0,,0.2109375,71,0
448180037632,2,0.0,,0.0546875,71,0
448180037888,2,0.0,,0.0546875,71,0
448180038144,2,0.0,,0.078125,71,0
448180038400,2,0.0,,0.046875,72,0
448180038656,2,0.0,,0.01953125,73,0
448180038912,2,0.0,,0.02734375,77,0
448180039168,2,0.0,,0.015625,80,0
448180039424,2,0.0,,0.0,80,0
448180039680,2,0.0,,0.01953125,80,0
448180039936,2,0.0,,0.0,80,0
448180040192,2,0.0,,0.0,80,0
448180040448,2,0.0,,0.015625,80,0
448180040704,2,0.0,,0.0,80,0
448180040960,2,0.0,,0.01953125,79,0
448180041216,2,0.0,,0.01953125,80,0
448180041472,2,0.0,,0.0,80,0
448180041728,2,0.0,,0.0,78,0
448180041984,2,0.0,,0.0,78,0
448180042240,2,0.0,,0.01953125,78,0
448180042496,2,0.0,,0.0,78,0
448180042752,2,0.0,,0.0390625,80,0
448180043008,2,0.0,,0.04296875,76,0
448180043264,2,0.0,,0.0546875,73,0
448180043520,2,0.0,,0.03515625,73,0
448180043776,2,0.0,,0.03515625,73,0
448180044032,2,0.0,,0.015625,73,0
448180044288,2,0.0,,0.0,73,0
448180044544,2,0.0,,0.0,72,0
448180044800,2,0.0,,0.0,71,0
448180045056,2,0.0,,0.03125,71,0
448180045312,2,0.0,,0.12890625,71,0
448180045568,2,0.0,,0.0234375,70,0
448180045824,2,0.0,,0.0234375,71,0
448180046080,2,0.0,,0.03125,71,0
448180046336,2,0.0,,0.01953125,71,0
448180046592,2,0.0,,0.015625,68,0
448180046848,2,0.0,,0.0234375,68,0
448180047104,2,0.0,,0.0703125,68,0
448180047360,2,0.0,,0.015625,68,0
448180047616,2,0.0,,0.0234375,68,0
448180047872,2,0.0,,0.046875,67,0
448180048128,2,0.0,,0.0,67,0
448180048384,2,0.0,,0.0,66,0
448180048640,2,0.0,,0.015625,67,0
448180048896,2,0.0,,0.0625,65,0
448180049152,2,0.0,,0.015625,66,0
448180049408,2,0.0,,0.01953125,64,0
448180049664,2,0.0,,0.046875,64,0
448180049920,2,0.0,,0.03515625,64,0
448180050176,2,0.0,,0.0,63,0
448180050432,2,0.0,,0.0,62,0
448180050688,2,0.0,,0.04296875,62,0
448180050944,2,0.0,,0.015625,63,0
448180051200,2,0.0,,0.015625,64,0
448180051456,2,0.0,,0.015625,64,0
448180051712,2,0.0,,0.04296875,63,0
448180051968,2,0.0,,0.01953125,64,0
448180052224,2,0.0,,0.0,65,0
448180052480,2,0.0,,0.0,65,0
448180052736,2,0.0,,0.0,65,0
448180052992,2,0.0,,0.01953125,65,0
448180053248,2,0.0,,0.08203125,67,0
448180053504,2,0.0,,0.05078125,66,0
448180053760,2,0.0,,0.12890625,68,0
448180054016,2,0.0,2.0,0.2890625,68,0
448180054272,2,0.0,,0.30078125,72,0
448180054528,2,0.0,,0.15234375,73,0
448180054784,2,0.0,,0.02734375,73,0
448180055040,2,0.0,,0.0,75,0
448180055296,2,0.0,,0.0,75,0
448180055552,2,0.0,,0.01953125,75,0
448180055808,2,0.0,,0.015625,74,0
448180056064,2,0.0,,0.0,75,0
448180056320,2,0.0,,0.0,75,0
448180056576,2,0.0,,0.0,74,0
448180056832,2,0.0,,0.16796875,74,0
448180057088,2,0.0,,0.1796875,74,0
448180057344,2,0.0,,0.171875,74,0
448180057600,2,0.0,,0.0390625,73,0
448180057856,2,0.0,5.0,0.05859375,73,0
448180058112,2,0.0,,0.0625,73,0
448180058368,2,0.0,,0.12890625,71,0
448180058624,2,0.0,,0.11328125,70,0
448180058880,2,0.0,,0.14453125,70,0
448180059136,2,0.0,,0.25,70,0
448180059392,2,0.0,,0.2421875,72,0
448180059648,2,0.0,,0.19140625,70,0
448180059904,2,0.0,,0.1484375,70,0
448180060160,2,0.0,,0.09375,69,0
448180060416,2,0.0,,0.140625,69,0
448180060672,2,0.0,,0.0546875,69,0
448180060928,2,0.0,,0.01953125,69,0
448180061184,2,0.0,,0.03125,69,0
448180061440,2,0.0,,0.0625,69,0
448180061696,2,0.0,,0.10546875,71,0
448180061952,2,0.0,,0.14453125,71,0
448180062208,2,0.0,,0.08984375,71,0
448180062464,2,0.0,,0.03515625,71,0
448180062720,2,0.0,,0.03125,71,0
448180062976,2,0.0,,0.0,72,0
448180063232,2,0.0,,0.0,72,0
448180063488,2,0.0,,0.0,70,0
448180063744,2,0.0,,0.0,69,0
448180064000,2,0.0,,0.0,71,0
448180064256,2,0.0,,0.0,72,0
448180064512,2,0.0,,0.0,71,0
448180064768,2,0.0,,0.0,72,0
448180065024,2,0.0,,0.0,71,0
448180065280,2,0.0,,0.0,70,0
448180065536,2,0.0,,0.0,70,0
448180065792,2,0.0,,0.0,69,0
448180066048,2,0.0,,0.0,68,0
448180066304,2,0.0,,0.0,68,0
448180066560,2,0.0,,0.0,68,0
448180066816,2,0.0,,0.0,67,0
448180067072,2,0.0,,0.0,67,0
448180067328,2,0.0,,0.015625,67,0
448180067584,2,0.0,,0.0546875,67,0
448180067840,2,0.0,,0.14453125,67,0
448180068096,2,0.0,,0.19921875,66,0
448180068352,2,0.0,,0.03515625,67,0
448180068608,2,0.0,,0.015625,67,0
448180068864,2,0.0,,0.0234375,68,0
448180069120,2,0.0,,0.015625,69,0
448180069376,2,0.0,,0.0,70,0
448180069632,2,0.0,,0.0,70,0
448180069888,2,0.0,,0.0,70,0
448180070144,2,0.0,,0.015625,70,0
448180070400,2,0.0,,0.1015625,70,0
448180070656,2,0.0,,0.05859375,71,0
448180070912,2,0.0,,0.01953125,72,0
448180071168,2,0.0,,0.0703125,72,0
448180071424,2,0.0,,0.21484375,72,0
448180071680,2,0.0,,1.32421875,72,0
448180071936,2,0.0,,0.47265625,72,0
448180072192,2,0.0,,0.20703125,72,0
448180072448,2,0.0,,0.3515625,72,0
448180072704,2,0.0,,0.6953125,72,0
448180072736.0,,,nan,,,
